,PlayerName,IdPlayer,IdTeam,ShirtNumber,Status,SpecialStatus,Captain,PositionType,Date,Group,Stage,TeamID,TeamName,TeamAbbr,IdMatch,GameNum,MatchTime,Assists,AttemptAtGoal,AttemptAtGoalAgainst,AttemptAtGoalAgainstOnTarget,AttemptAtGoalBlocked,AttemptAtGoalFromBallProgression,AttemptAtGoalFromCorner,AttemptAtGoalFromCross,AttemptAtGoalFromFreeKicks,AttemptAtGoalFromOther,AttemptAtGoalFromPass,AttemptAtGoalFromPenalty,AttemptAtGoalFromRebound,AttemptAtGoalInsideThePenaltyArea,AttemptAtGoalInsideThePenaltyAreaOnTarget,AttemptAtGoalOffTarget,AttemptAtGoalOnTarget,AttemptAtGoalOutsideThePenaltyArea,AttemptAtGoalOutsideThePenaltyAreaOnTarget,AttemptedBallProgressions,AttemptedSwitchesOfPlay,AvgSpeed,CleanSheets,CompletedBallProgressions,CompletedSwitchesOfPlay,Corners,Crosses,CrossesCompleted,DefensivePressuresApplied,DirectDefensivePressuresApplied,DirectFreeKicks,DirectRedCards,DistanceHighSpeedRunning,DistanceHighSpeedSprinting,DistanceJogging,DistanceLowSpeedSprinting,DistanceWalking,DistributionsCompletedUnderPressure,DistributionsUnderPressure,ForcedTurnovers,FoulsAgainst,FoulsFor,FreeKicks,GoalkeeperDefensiveActionsInsidePenaltyArea,GoalkeeperDefensiveActionsOutsidePenaltyArea,GoalkeeperSavePercentage,GoalkeeperSaves,GoalkeeperSavesOnTarget,GoalKicks,Goals,GoalsConceded,GoalsConcededFromAttemptAtGoalAgainst,GoalsFromDirectFreeKicks,GoalsInsideThePenaltyArea,GoalsOutsideThePenaltyArea,HeadedAttemptAtGoal,IndirectFreeKicks,IndirectRedCards,LinebreaksAttempted,LinebreaksAttemptedAllLines,LinebreaksAttemptedAttackingAndMidfieldLine,LinebreaksAttemptedAttackingLine,LinebreaksAttemptedAttackingLineCompleted,LinebreaksAttemptedAttackingLineCompletedOnly,LinebreaksAttemptedAttackingLineOnly,LinebreaksAttemptedCompleted,LinebreaksAttemptedDefensiveLine,LinebreaksAttemptedDefensiveLineCompleted,LinebreaksAttemptedDefensiveLineCompletedOnly,LinebreaksAttemptedDefensiveLineOnly,LinebreaksAttemptedMidfieldAndDefensiveLine,LinebreaksAttemptedMidfieldLine,LinebreaksAttemptedMidfieldLineCompleted,LinebreaksAttemptedMidfieldLineCompletedOnly,LinebreaksAttemptedMidfieldLineOnly,LinebreaksAttemptedUnderPressure,LinebreaksCompletedAllLines,LinebreaksCompletedAttackingAndMidfieldLine,LinebreaksCompletedMidfieldAndDefensiveLine,LinebreaksCompletedUnderPressure,MatchesPlayed,NumberOfInvolvements,NumberOfPossessionSequences,NumberOfShotEndingSequences,OffersToReceiveInBehind,OffersToReceiveInBetween,OffersToReceiveInFront,OffersToReceiveInside,OffersToReceiveOutside,OffersToReceiveTotal,Offsides,OwnGoals,Passes,PassesCompleted,Penalties,PenaltiesScored,ReceivedOffersToReceive,ReceptionsBetweenMidfieldAndDefensiveLine,ReceptionsInBehind,ReceptionsUnderDirectPressure,ReceptionsUnderIndirectPressure,ReceptionsUnderNoPressure,ReceptionsUnderPressure,RedCards,SpeedRuns,Sprints,SubstitutionsIn,SubstitutionsOut,TakeOnsCompleted,Threat,ThrowIns,TimePlayed,TopSpeed,TotalDistance,XG,YellowCards
2405,Petar Musa,389754,43938,26,1,,False,3,2026-06-23T23:00:00Z,Group L,First Stage,43938,Croatia,CRO,400021511,46,96',0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.047911167144775,,0.0,0.0,0.0,0.0,0.0,22.0,3.0,0.0,0.0,794.9400024414062,87.55999755859375,2404.229736328125,423.530029296875,1937.35009765625,3.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0,2.0,1.0,0.0,0.0,4.0,2.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,1.0,7.0,1.0,0.0,0.0,4.0,1.0,14.0,8.0,0.0,21.0,6.0,0.0,26.0,1.0,27.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,2.0,0.0,4.0,2.0,1.0,6.0,0.0,63.0,26.0,0.0,1.0,0.0,4.527385234832764,0.0,48.061366666666665,27.75428009033203,5647.6103515625,0.0,0.0
2406,Ivor PANDUR,514526,43938,12,2,,False,0,2026-06-23T23:00:00Z,Group L,First Stage,43938,Croatia,CRO,400021511,46,96',0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2407,Dominik KOTARSKI,448179,43938,23,2,,False,0,2026-06-23T23:00:00Z,Group L,First Stage,43938,Croatia,CRO,400021511,46,96',0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2408,Duje CALETA-CAR,372424,43938,5,2,,False,1,2026-06-23T23:00:00Z,Group L,First Stage,43938,Croatia,CRO,400021511,46,96',0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2409,Kristijan JAKIC,448164,43938,18,2,,False,1,2026-06-23T23:00:00Z,Group L,First Stage,43938,Croatia,CRO,400021511,46,96',0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2410,Luka VUSKOVIC,499290,43938,22,2,,False,1,2026-06-23T23:00:00Z,Group L,First Stage,43938,Croatia,CRO,400021511,46,96',0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2411,Martin ERLIC,389740,43938,25,2,,False,1,2026-06-23T23:00:00Z,Group L,First Stage,43938,Croatia,CRO,400021511,46,96',0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2412,Nikola Moro,389753,43938,7,2,,False,2,2026-06-23T23:00:00Z,Group L,First Stage,43938,Croatia,CRO,400021511,46,96',0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2413,Nikola VLASIC,409191,43938,13,2,,False,2,2026-06-23T23:00:00Z,Group L,First Stage,43938,Croatia,CRO,400021511,46,96',0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2414,Mario PASALIC,380005,43938,15,2,,False,2,2026-06-23T23:00:00Z,Group L,First Stage,43938,Croatia,CRO,400021511,46,96',0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8716559410095215,,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,380.8500061035156,6.570000171661377,606.5700073242188,120.87000274658203,502.3500061035156,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,7.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,7.0,7.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,5.0,2.0,0.0,30.0,11.0,1.0,0.0,0.0,0.08497365564107895,0.0,14.082899999999995,26.696779251098633,1617.2100830078125,0.0,0.0
2415,Petar SUCIC,485066,43938,17,2,,False,2,2026-06-23T23:00:00Z,Group L,First Stage,43938,Croatia,CRO,400021511,46,96',0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0493597984313965,,1.0,0.0,0.0,0.0,0.0,10.0,4.0,0.0,0.0,471.8599853515625,80.22999572753906,1262.050048828125,159.61000061035156,783.8499145507812,10.0,11.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,1.0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,1.0,5.0,4.0,3.0,3.0,3.0,0.0,1.0,0.0,3.0,1.0,29.0,11.0,0.0,3.0,3.0,7.0,7.0,6.0,13.0,0.0,0.0,13.0,11.0,0.0,0.0,9.0,3.0,1.0,0.0,9.0,6.0,9.0,0.0,43.0,11.0,1.0,0.0,1.0,0.06214454397559166,0.0,23.451583333333332,31.605388641357422,2757.60009765625,0.0,1.0
2416,Toni FRUK,485065,43938,19,2,,False,2,2026-06-23T23:00:00Z,Group L,First Stage,43938,Croatia,CRO,400021511,46,96',0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2417,Luka SUCIC,448160,43938,21,2,,False,2,2026-06-23T23:00:00Z,Group L,First Stage,43938,Croatia,CRO,400021511,46,96',0.0,1.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,7.05102014541626,,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,419.3199768066406,101.19000244140625,1200.18994140625,221.39999389648438,832.6500244140625,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,5.0,1.0,3.0,1.0,1.0,4.0,1.0,5.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,3.0,0.0,31.0,17.0,1.0,0.0,0.0,0.5041869878768921,0.0,23.584000000000003,29.828062057495117,2774.75,0.03777331858873367,0.0
2418,Andrej KRAMARIC,336472,43938,9,2,,False,3,2026-06-23T23:00:00Z,Group L,First Stage,43938,Croatia,CRO,400021511,46,96',0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.363809108734131,,0.0,0.0,0.0,0.0,0.0,15.0,1.0,0.0,0.0,1057.8800048828125,171.5399932861328,2597.97998046875,450.7699890136719,1868.6700439453125,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,17.0,9.0,0.0,15.0,10.0,5.0,18.0,12.0,30.0,1.0,0.0,8.0,6.0,0.0,0.0,4.0,5.0,0.0,0.0,3.0,6.0,3.0,0.0,92.0,31.0,1.0,0.0,0.0,1.6098437309265137,0.0,50.05365,30.277626037597656,6146.83984375,0.0,0.0
2419,Ante BUDIMIR,430070,43938,11,2,,False,3,2026-06-23T23:00:00Z,Group L,First Stage,43938,Croatia,CRO,400021511,46,96',0.0,1.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,6.558962821960449,,0.0,0.0,0.0,0.0,0.0,21.0,5.0,0.0,0.0,659.0900268554688,221.8500213623047,2158.669921875,408.8999938964844,2026.5301513671875,2.0,6.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,18.0,12.0,1.0,19.0,5.0,0.0,23.0,1.0,24.0,0.0,0.0,5.0,2.0,0.0,0.0,4.0,8.0,0.0,2.0,7.0,2.0,9.0,0.0,55.0,33.0,1.0,0.0,0.0,2.15067458152771,0.0,50.05365,30.963550567626953,5475.0400390625,0.3327993154525757,0.0
2420,Igor MATANOVIC,485068,43938,20,2,,False,3,2026-06-23T23:00:00Z,Group L,First Stage,43938,Croatia,CRO,400021511,46,96',0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2421,Camilo VARGAS,360642,43926,12,1,,False,0,2026-06-24T02:00:00Z,Group K,First Stage,43926,Colombia,COL,400021501,48,97',0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.648399591445923,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,96.23999786376953,4.550000190734863,645.3099975585938,24.06999969482422,3695.85009765625,1.0,4.0,0.0,0.0,0.0,1.0,10.0,11.0,1.0,2.0,1.0,9.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,17.0,1.0,7.0,8.0,3.0,0.0,0.0,7.0,1.0,1.0,0.0,0.0,0.0,8.0,3.0,0.0,0.0,4.0,1.0,2.0,0.0,0.0,1.0,58.0,29.0,3.0,0.0,0.0,8.0,4.0,4.0,8.0,0.0,0.0,34.0,27.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,22.0,1.0,0.0,11.0,2.0,0.0,0.0,0.0,0.04057065397500992,0.0,101.16931666666667,25.690994262695312,4466.02001953125,0.0,0.0
2422,Daniel MUNOZ,431200,43926,2,1,,False,1,2026-06-24T02:00:00Z,Group K,First Stage,43926,Colombia,COL,400021501,48,97',0.0,2.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.354682922363281,,0.0,0.0,0.0,1.0,0.0,16.0,4.0,0.0,0.0,1642.1600341796875,213.44000244140625,4502.4501953125,662.25,3696.08984375,22.0,25.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,3.0,3.0,2.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,4.0,0.0,1.0,0.0,4.0,1.0,119.0,50.0,7.0,36.0,37.0,24.0,18.0,79.0,97.0,1.0,0.0,53.0,51.0,0.0,0.0,21.0,12.0,2.0,1.0,14.0,39.0,15.0,0.0,141.0,48.0,0.0,0.0,0.0,0.2570682764053345,5.0,101.16931666666667,30.302778244018555,10716.390625,0.42885488271713257,0.0
2423,Jhon LUCUMI,441622,43926,3,1,,False,1,2026-06-24T02:00:00Z,Group K,First Stage,43926,Colombia,COL,400021501,48,97',0.0,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,4.866024494171143,,0.0,5.0,0.0,0.0,0.0,6.0,2.0,3.0,0.0,772.7100219726562,104.85999298095703,3088.81005859375,225.5499725341797,4013.68994140625,14.0,16.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,1.0,0.0,0.0,13.0,1.0,1.0,7.0,6.0,5.0,5.0,10.0,1.0,0.0,0.0,0.0,0.0,5.0,4.0,3.0,3.0,6.0,0.0,1.0,0.0,3.0,1.0,109.0,38.0,4.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,52.0,50.0,0.0,0.0,2.0,1.0,0.0,1.0,7.0,42.0,8.0,0.0,67.0,21.0,0.0,0.0,0.0,0.07260213047266006,0.0,101.16931666666667,30.86026954650879,8205.6201171875,0.07479695975780487,1.0
2424,Gustavo PUERTA,463902,43926,14,1,,False,1,2026-06-24T02:00:00Z,Group K,First Stage,43926,Colombia,COL,400021501,48,97',0.0,5.0,,0.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,5.0,2.0,3.0,0.0,6.6995649337768555,,3.0,0.0,0.0,1.0,0.0,25.0,5.0,0.0,0.0,1855.659912109375,161.22000122070312,4802.77001953125,523.3400268554688,3954.929443359375,27.0,36.0,4.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,5.0,5.0,5.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,5.0,7.0,4.0,0.0,0.0,0.0,2.0,1.0,128.0,54.0,10.0,8.0,23.0,17.0,17.0,31.0,48.0,0.0,0.0,53.0,46.0,0.0,0.0,26.0,7.0,2.0,3.0,18.0,42.0,21.0,0.0,153.0,38.0,0.0,0.0,2.0,0.4929943382740021,1.0,101.16931666666667,31.285673141479492,11297.919921875,0.10463616251945496,0.0
2425,Johan MOJICA,394500,43926,17,1,,False,1,2026-06-24T02:00:00Z,Group K,First Stage,43926,Colombia,COL,400021501,48,97',0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,5.949193477630615,,0.0,0.0,0.0,3.0,0.0,6.0,0.0,1.0,0.0,1235.75,307.08001708984375,3433.589599609375,659.1199951171875,4396.490234375,30.0,40.0,5.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,28.0,3.0,6.0,11.0,7.0,2.0,2.0,17.0,4.0,2.0,0.0,1.0,0.0,13.0,8.0,3.0,4.0,20.0,2.0,3.0,0.0,12.0,1.0,146.0,56.0,7.0,8.0,16.0,18.0,3.0,39.0,42.0,0.0,0.0,68.0,56.0,0.0,0.0,18.0,10.0,1.0,1.0,24.0,43.0,25.0,0.0,102.0,50.0,0.0,0.0,0.0,0.12125276029109955,4.0,101.16931666666667,31.506025314331055,10032.029296875,0.014067264273762703,0.0
2426,Davinson SANCHEZ,386013,43926,23,1,,False,1,2026-06-24T02:00:00Z,Group K,First Stage,43926,Colombia,COL,400021501,48,97',0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,5.384250164031982,,1.0,2.0,0.0,0.0,0.0,5.0,4.0,1.0,0.0,924.4599609375,158.47000122070312,3615.16015625,354.6600036621094,4026.840087890625,29.0,32.0,9.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,,,0.0,0.0,0.0,1.0,0.0,0.0,15.0,0.0,2.0,8.0,8.0,6.0,6.0,15.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,5.0,5.0,9.0,0.0,2.0,0.0,9.0,1.0,141.0,54.0,6.0,0.0,1.0,14.0,2.0,13.0,15.0,0.0,0.0,66.0,63.0,0.0,0.0,9.0,2.0,0.0,4.0,13.0,47.0,17.0,0.0,79.0,27.0,0.0,0.0,0.0,0.08539512753486633,0.0,101.16931666666667,32.75263214111328,9079.58984375,0.12815502285957336,0.0
