,Date,Group,Stage,TeamID,TeamName,TeamAbbr,Formation,IdMatch,GameNum,StatsId,MatchTime,Assists,AttemptAtGoal,AttemptAtGoalAgainst,AttemptAtGoalAgainstOnTarget,AttemptAtGoalBlocked,AttemptAtGoalFromBallProgression,AttemptAtGoalFromCorner,AttemptAtGoalFromCross,AttemptAtGoalFromFreeKicks,AttemptAtGoalFromOther,AttemptAtGoalFromPass,AttemptAtGoalFromPenalty,AttemptAtGoalFromRebound,AttemptAtGoalInsideThePenaltyArea,AttemptAtGoalInsideThePenaltyAreaOnTarget,AttemptAtGoalOffTarget,AttemptAtGoalOnTarget,AttemptAtGoalOutsideThePenaltyArea,AttemptAtGoalOutsideThePenaltyAreaOnTarget,AttemptedBallProgressions,AttemptedSwitchesOfPlay,AvgSpeed,BallRecoveryTime,CleanSheets,CompletedBallProgressions,CompletedSwitchesOfPlay,Corners,Crosses,CrossesCompleted,DefensivePressuresApplied,DirectDefensivePressuresApplied,DirectFreeKicks,DirectRedCards,DistanceHighSpeedRunning,DistanceHighSpeedSprinting,DistanceJogging,DistanceLowSpeedSprinting,DistanceWalking,DistributionsCompletedUnderPressure,DistributionsUnderPressure,FinalThirdEntriesReceptionCentralChannel,FinalThirdEntriesReceptionInsideLeftChannel,FinalThirdEntriesReceptionInsideRightChannel,FinalThirdEntriesReceptionLeftChannel,FinalThirdEntriesReceptionRightChannel,FinalThirdPitchControl,ForcedTurnovers,FoulsAgainst,FoulsFor,FreeKicks,GoalkeeperDefensiveActionsInsidePenaltyArea,GoalkeeperDefensiveActionsOutsidePenaltyArea,GoalkeeperSavePercentage,GoalkeeperSaves,GoalkeeperSavesOnTarget,GoalKicks,Goals,GoalsConceded,GoalsConcededFromAttemptAtGoalAgainst,GoalsFromDirectFreeKicks,GoalsInsideThePenaltyArea,GoalsOutsideThePenaltyArea,HeadedAttemptAtGoal,IndirectFreeKicks,IndirectRedCards,LinebreaksAttempted,LinebreaksAttemptedAllLines,LinebreaksAttemptedAttackingAndMidfieldLine,LinebreaksAttemptedAttackingLine,LinebreaksAttemptedAttackingLineCompleted,LinebreaksAttemptedAttackingLineCompletedOnly,LinebreaksAttemptedAttackingLineOnly,LinebreaksAttemptedCompleted,LinebreaksAttemptedDefensiveLine,LinebreaksAttemptedDefensiveLineCompleted,LinebreaksAttemptedDefensiveLineCompletedOnly,LinebreaksAttemptedDefensiveLineOnly,LinebreaksAttemptedMidfieldAndDefensiveLine,LinebreaksAttemptedMidfieldLine,LinebreaksAttemptedMidfieldLineCompleted,LinebreaksAttemptedMidfieldLineCompletedOnly,LinebreaksAttemptedMidfieldLineOnly,LinebreaksAttemptedUnderPressure,LinebreaksCompletedAllLines,LinebreaksCompletedAttackingAndMidfieldLine,LinebreaksCompletedMidfieldAndDefensiveLine,LinebreaksCompletedUnderPressure,MatchesPlayed,NumberOfInvolvements,NumberOfPossessionSequences,NumberOfShotEndingSequences,OffersToReceiveInBehind,OffersToReceiveInBetween,OffersToReceiveInFront,OffersToReceiveInside,OffersToReceiveOutside,OffersToReceiveTotal,Offsides,OwnGoals,Passes,PassesCompleted,Penalties,PenaltiesScored,PhaseAggregateAttackingTransition,PhaseAggregateBuildUpOpposed,PhaseAggregateBuildUpUnopposed,PhaseAggregateCounterattack,PhaseAggregateCounterPress,PhaseAggregateDefensiveTransition,PhaseAggregateFinalThird,PhaseAggregateHighBlock,PhaseAggregateHighPress,PhaseAggregateLongBall,PhaseAggregateLowBlock,PhaseAggregateLowPress,PhaseAggregateMidBlock,PhaseAggregateMidPress,PhaseAggregateProgression,PhaseAggregateRecovery,PhaseAggregateSetPieces,PitchControl,Possession,ReceivedOffersToReceive,ReceptionsBetweenMidfieldAndDefensiveLine,ReceptionsInBehind,ReceptionsUnderDirectPressure,ReceptionsUnderIndirectPressure,ReceptionsUnderNoPressure,ReceptionsUnderPressure,RedCards,SpeedRuns,Sprints,SubstitutionsIn,SubstitutionsOut,TakeOnsCompleted,Threat,ThrowIns,TimePlayed,TopSpeed,TotalDistance,XG,YellowCards
10,2026-06-13T22:00:00Z,Group C,First Stage,43924,Brazil,BRA,4-4-2,400021456,7,151620,101',1.0,12.0,14.0,3.0,2.0,1.0,2.0,4.0,0.0,1.0,4.0,0.0,0.0,9.0,5.0,2.0,5.0,3.0,0.0,30.0,5.0,5.958889961242676,18.02904510498047,0.0,11.0,5.0,6.0,19.0,7.0,315.0,54.0,14.0,0.0,16135.6796875,2015.760009765625,44733.7421875,6808.830078125,43966.94140625,187.0,268.0,7.0,5.0,4.0,22.0,14.0,48.0,41.0,16.0,14.0,15.0,19.0,16.0,0.6666666865348816,3.0,2.0,4.0,1.0,1.0,1.0,0.0,1.0,0.0,3.0,1.0,0.0,154.0,9.0,15.0,71.0,55.0,43.0,47.0,107.0,18.0,11.0,5.0,7.0,2.0,65.0,41.0,27.0,39.0,82.0,4.0,8.0,2.0,51.0,1.0,0.0,0.0,0.0,79.0,147.0,122.0,174.0,174.0,348.0,0.0,0.0,514.0,457.0,0.0,0.0,12.361806631088257,13.48678469657898,40.88141322135925,0.6758507341146469,10.266847908496857,15.571492910385132,11.077042669057846,6.109065189957619,7.207468897104263,1.8839608877897263,19.36314105987549,0.411363085731864,16.10454171895981,3.3393636345863342,17.777249217033386,5.684779584407806,4.619752988219261,52.0,0.4668981432914734,155.0,61.0,10.0,17.0,176.0,353.0,193.0,0.0,1382.0,509.0,5.0,5.0,9.0,51.0,17.0,104.09348333333334,34.140018463134766,113660.953125,0.9921513795852661,2.0
11,2026-06-13T22:00:00Z,Group C,First Stage,43872,Morocco,MAR,4-2-3-1,400021456,7,151620,101',1.0,14.0,12.0,5.0,5.0,0.0,0.0,0.0,0.0,4.0,8.0,0.0,1.0,6.0,2.0,4.0,3.0,8.0,1.0,49.0,4.0,6.017343997955322,16.834657669067383,0.0,30.0,3.0,2.0,14.0,2.0,285.0,41.0,16.0,0.0,15507.2802734375,2307.630126953125,48292.0703125,6457.1201171875,42336.26171875,248.0,338.0,10.0,7.0,6.0,10.0,20.0,48.0,50.0,14.0,16.0,16.0,23.0,18.0,0.800000011920929,4.0,4.0,4.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,179.0,9.0,26.0,70.0,38.0,26.0,35.0,96.0,15.0,5.0,1.0,2.0,4.0,94.0,53.0,40.0,55.0,108.0,3.0,9.0,1.0,59.0,1.0,0.0,0.0,0.0,115.0,169.0,116.0,226.0,174.0,400.0,1.0,0.0,503.0,431.0,0.0,0.0,15.571492910385132,14.109107851982117,30.501174926757812,1.6282225027680397,8.374719321727753,12.361806631088257,17.008033394813538,3.182760253548622,4.051865637302399,4.716676473617554,20.368370413780212,0.6715322379022837,34.128302335739136,3.747408837080002,14.581853151321411,5.0278544425964355,6.180138140916824,47.0,0.45190590620040894,148.0,128.0,5.0,11.0,197.0,331.0,208.0,0.0,1292.0,489.0,5.0,5.0,19.0,49.0,13.0,104.09348333333334,33.66965103149414,114900.359375,1.330631971359253,0.0
12,2026-06-14T01:00:00Z,Group C,First Stage,43908,Haiti,HAI,4-4-2,400021453,5,151619,99',0.0,15.0,9.0,2.0,3.0,1.0,0.0,1.0,0.0,2.0,8.0,0.0,1.0,8.0,2.0,9.0,2.0,7.0,0.0,24.0,4.0,6.069770812988281,14.863372802734375,0.0,12.0,4.0,4.0,26.0,5.0,185.0,35.0,21.0,0.0,16236.6103515625,1692.02001953125,47431.5390625,5906.81005859375,42471.08203125,136.0,211.0,8.0,6.0,8.0,37.0,11.0,58.0,29.0,23.0,20.0,22.0,15.0,11.0,0.5,2.0,1.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,142.0,3.0,17.0,56.0,41.0,31.0,36.0,96.0,12.0,4.0,2.0,4.0,5.0,74.0,51.0,40.0,49.0,49.0,1.0,9.0,1.0,32.0,1.0,0.0,0.0,0.0,105.0,94.0,68.0,129.0,138.0,267.0,3.0,0.0,431.0,378.0,0.0,0.0,12.031775712966919,9.202762693166733,44.46435570716858,2.004021219909191,7.150693982839584,11.419723182916641,18.616417050361633,6.204952299594879,4.716208204627037,2.3952096700668335,8.29363837838173,0.6679906044155359,25.001734495162964,6.606302410364151,18.643733859062195,5.430027469992638,6.014248728752136,60.0,0.516315758228302,94.0,83.0,3.0,24.0,115.0,313.0,139.0,0.0,1371.0,452.0,3.0,3.0,6.0,63.0,14.0,102.24253333333334,34.21611404418945,113738.0625,0.7022180557250977,1.0
13,2026-06-14T01:00:00Z,Group C,First Stage,43967,Scotland,SCO,4-4-2,400021453,5,151619,99',0.0,9.0,15.0,2.0,1.0,1.0,0.0,4.0,0.0,0.0,3.0,0.0,1.0,8.0,2.0,6.0,2.0,1.0,0.0,21.0,6.0,6.27534818649292,21.549333572387695,1.0,11.0,4.0,3.0,16.0,6.0,230.0,39.0,23.0,0.0,15559.279296875,2265.10009765625,49270.41796875,5874.91015625,44602.28125,127.0,194.0,4.0,6.0,1.0,14.0,20.0,38.0,35.0,21.0,22.0,26.0,24.0,18.0,1.0,3.0,2.0,13.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,0.0,167.0,10.0,24.0,72.0,48.0,33.0,38.0,104.0,18.0,6.0,2.0,8.0,0.0,77.0,50.0,35.0,43.0,66.0,4.0,11.0,0.0,44.0,1.0,0.0,0.0,0.0,94.0,136.0,99.0,167.0,162.0,329.0,1.0,0.0,397.0,324.0,0.0,0.0,11.419723182916641,9.396308660507202,33.12039077281952,0.2458094386383891,8.327505737543106,12.031775712966919,8.838029950857162,3.7348661571741104,1.1189300566911697,7.689530402421951,34.171074628829956,0.7506884168833494,21.40827775001526,1.1309497989714146,18.57736110687256,7.912277430295944,9.92264673113823,39.0,0.4047759473323822,115.0,78.0,7.0,33.0,84.0,266.0,117.0,0.0,1314.0,446.0,5.0,5.0,5.0,37.0,23.0,102.24253333333334,32.89451217651367,117571.9921875,0.9129664301872253,3.0
14,2026-06-14T04:00:00Z,Group D,First Stage,43976,Australia,AUS,5-4-1,400021463,6,151626,97',1.0,9.0,30.0,7.0,1.0,2.0,2.0,1.0,0.0,2.0,2.0,0.0,0.0,6.0,3.0,4.0,4.0,3.0,1.0,22.0,4.0,6.346984386444092,23.574661254882812,1.0,14.0,1.0,5.0,14.0,6.0,384.0,57.0,4.0,0.0,14566.939453125,2225.929931640625,52600.4296875,5616.58984375,41618.66015625,116.0,178.0,7.0,3.0,8.0,4.0,15.0,15.0,35.0,12.0,4.0,7.0,39.0,34.0,1.0,8.0,7.0,17.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,0.0,130.0,9.0,13.0,45.0,28.0,18.0,23.0,71.0,21.0,10.0,3.0,8.0,4.0,64.0,33.0,21.0,38.0,67.0,5.0,5.0,2.0,42.0,1.0,0.0,0.0,0.0,42.0,90.0,61.0,105.0,88.0,193.0,1.0,0.0,293.0,224.0,0.0,0.0,21.72863930463791,12.668640911579132,20.042620599269867,1.4509785920381546,5.564119294285774,7.302394509315491,12.048136442899704,1.1429976671934128,1.1110199615359306,9.437628090381622,56.10610246658325,0.3419153857976198,18.08461844921112,1.7513938248157501,11.21922954916954,4.027549922466278,9.207289665937424,25.0,0.27034956216812134,74.0,60.0,10.0,17.0,120.0,166.0,137.0,0.0,1232.0,418.0,5.0,5.0,10.0,19.0,14.0,100.06433333333334,36.669898986816406,116628.546875,0.9855483770370483,0.0
15,2026-06-14T04:00:00Z,Group D,First Stage,43972,Türkiye,TUR,4-2-3-1,400021463,6,151626,97',0.0,30.0,9.0,4.0,8.0,3.0,1.0,0.0,2.0,6.0,18.0,0.0,0.0,13.0,3.0,14.0,7.0,17.0,4.0,38.0,7.0,6.126989364624023,10.661389350891113,0.0,20.0,4.0,8.0,28.0,2.0,170.0,31.0,12.0,0.0,13089.7001953125,1939.580078125,46804.16796875,5093.7998046875,45523.48046875,270.0,382.0,2.0,9.0,12.0,39.0,29.0,83.0,30.0,4.0,12.0,13.0,21.0,15.0,0.5,2.0,2.0,6.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,194.0,9.0,5.0,38.0,27.0,20.0,24.0,146.0,25.0,15.0,6.0,9.0,7.0,131.0,104.0,92.0,110.0,99.0,4.0,3.0,5.0,65.0,1.0,0.0,0.0,0.0,161.0,163.0,209.0,300.0,233.0,533.0,3.0,0.0,722.0,663.0,0.0,0.0,7.302394509315491,18.645457923412323,40.960970520973206,1.9039029255509377,13.589996099472046,21.72863930463791,33.647918701171875,6.375844031572342,10.642598569393158,0.6149557419121265,8.657296746969223,0.5828985013067722,6.819285452365875,3.884423151612282,20.87569683790207,5.105062574148178,7.1236468851566315,74.0,0.6287590861320496,190.0,130.0,13.0,14.0,206.0,540.0,220.0,0.0,1101.0,430.0,5.0,5.0,10.0,81.0,24.0,100.06433333333334,34.69419860839844,112450.7265625,1.6615543365478516,1.0
16,2026-06-14T17:00:00Z,Group E,First Stage,43948,Germany,GER,3-4-3,400021464,10,151631,96',6.0,26.0,8.0,2.0,7.0,3.0,1.0,1.0,0.0,2.0,16.0,1.0,0.0,22.0,12.0,7.0,12.0,4.0,0.0,32.0,3.0,6.320835590362549,11.423928260803223,0.0,23.0,3.0,8.0,20.0,7.0,227.0,55.0,10.0,0.0,16171.01953125,2425.949951171875,48943.58984375,6327.64013671875,42347.890625,287.0,377.0,23.0,9.0,3.0,20.0,26.0,72.0,46.0,18.0,10.0,11.0,10.0,9.0,0.5,1.0,1.0,7.0,7.0,1.0,1.0,0.0,7.0,0.0,3.0,1.0,0.0,190.0,12.0,6.0,64.0,51.0,41.0,46.0,144.0,28.0,18.0,9.0,14.0,2.0,98.0,75.0,63.0,78.0,96.0,7.0,3.0,2.0,72.0,1.0,0.0,0.0,0.0,124.0,181.0,140.0,243.0,202.0,445.0,0.0,0.0,641.0,569.0,1.0,1.0,12.561054527759552,17.03685373067856,34.607529640197754,0.26444324757903814,15.292708575725555,20.221589505672455,23.242390155792236,7.604432106018066,8.555173128843307,0.758794229477644,12.780356407165527,0.3623296972364187,11.402904987335205,5.735888704657555,19.06162053346634,8.002694696187973,7.2731755673885345,56.0,0.5779556035995483,153.0,152.0,17.0,32.0,221.0,423.0,253.0,0.0,1378.0,490.0,5.0,5.0,16.0,71.0,17.0,100.35128333333333,33.81826400756836,116216.09375,4.165320873260498,0.0
17,2026-06-14T17:00:00Z,Group E,First Stage,1895293,Curaçao,CUW,4-1-2-3,400021464,10,151631,96',0.0,8.0,26.0,12.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,4.0,1.0,5.0,2.0,4.0,1.0,34.0,4.0,5.621520042419434,18.09122657775879,0.0,17.0,4.0,1.0,5.0,2.0,339.0,48.0,18.0,0.0,11701.4404296875,2025.2000732421875,40603.28125,4984.81005859375,44171.640625,183.0,251.0,4.0,1.0,6.0,16.0,13.0,24.0,43.0,11.0,18.0,18.0,36.0,31.0,0.3636363744735718,4.0,4.0,11.0,1.0,7.0,7.0,0.0,1.0,0.0,1.0,0.0,0.0,147.0,7.0,20.0,57.0,36.0,25.0,30.0,84.0,15.0,6.0,4.0,7.0,1.0,75.0,42.0,31.0,47.0,93.0,2.0,9.0,0.0,64.0,1.0,0.0,0.0,0.0,83.0,103.0,55.0,141.0,100.0,241.0,1.0,0.0,362.0,291.0,0.0,0.0,20.467135310173035,14.827069640159607,24.807606637477875,1.3894295319914818,11.43815666437149,12.561054527759552,8.537206053733826,1.0775075294077396,1.984311081469059,5.469381809234619,37.29044497013092,0.6926834117621183,24.616903066635132,2.4431398138403893,19.028297066688538,1.2689328752458096,6.071268022060394,44.0,0.35321691632270813,79.0,77.0,6.0,15.0,180.0,178.0,195.0,0.0,990.0,400.0,3.0,3.0,13.0,29.0,9.0,100.35128333333333,33.3381462097168,103486.3671875,0.4041719138622284,0.0
18,2026-06-14T20:00:00Z,Group F,First Stage,43960,Netherlands,NED,4-1-2-3,400021470,11,151638,97',2.0,10.0,9.0,2.0,0.0,1.0,2.0,3.0,0.0,0.0,3.0,0.0,0.0,10.0,6.0,4.0,6.0,0.0,0.0,23.0,1.0,5.6793718338012695,14.245381355285645,0.0,12.0,0.0,5.0,23.0,8.0,194.0,30.0,7.0,0.0,12240.80078125,1451.22998046875,40676.640625,4594.39990234375,43980.21875,198.0,262.0,10.0,8.0,9.0,18.0,18.0,60.0,33.0,7.0,6.0,7.0,12.0,11.0,0.5,1.0,1.0,9.0,2.0,2.0,1.0,0.0,2.0,0.0,5.0,0.0,0.0,153.0,7.0,14.0,38.0,25.0,11.0,17.0,109.0,20.0,13.0,6.0,11.0,2.0,95.0,71.0,55.0,72.0,83.0,5.0,9.0,2.0,62.0,1.0,0.0,0.0,0.0,85.0,91.0,122.0,180.0,118.0,298.0,1.0,0.0,529.0,473.0,0.0,0.0,7.607186585664749,18.83552074432373,46.00701928138733,1.3514853082597256,7.455894351005554,11.970113962888718,23.503747582435608,1.7459675669670105,1.9832836464047432,3.218577802181244,32.83827304840088,0.4185628145933151,24.623489379882812,2.450091950595379,13.85495513677597,4.665475711226463,5.9304725378751755,59.0,0.5486080646514893,119.0,95.0,11.0,19.0,134.0,384.0,153.0,0.0,1040.0,342.0,5.0,5.0,9.0,57.0,21.0,99.07321666666667,35.61319351196289,102943.2890625,0.6293714642524719,3.0
19,2026-06-14T20:00:00Z,Group F,First Stage,43819,Japan,JPN,3-4-3,400021470,11,151638,97',2.0,9.0,10.0,6.0,0.0,0.0,2.0,3.0,0.0,1.0,3.0,0.0,0.0,5.0,1.0,5.0,2.0,4.0,1.0,21.0,2.0,6.05285120010376,22.256025314331055,0.0,13.0,2.0,4.0,24.0,7.0,316.0,46.0,7.0,0.0,13825.6396484375,1718.4100341796875,46027.1015625,5075.080078125,42753.171875,119.0,180.0,4.0,6.0,7.0,16.0,16.0,37.0,28.0,7.0,7.0,8.0,12.0,12.0,0.6666666865348816,6.0,4.0,7.0,2.0,2.0,2.0,0.0,1.0,1.0,2.0,1.0,0.0,138.0,10.0,7.0,30.0,18.0,9.0,13.0,88.0,20.0,13.0,6.0,8.0,2.0,88.0,57.0,47.0,69.0,68.0,6.0,3.0,1.0,45.0,1.0,0.0,0.0,0.0,101.0,121.0,120.0,203.0,139.0,342.0,0.0,0.0,356.0,302.0,0.0,0.0,11.970113962888718,8.505561202764511,43.76654326915741,1.1865799315273762,6.013762578368187,7.607186585664749,20.11709362268448,1.378257293254137,1.6301114112138748,3.484111651778221,50.199300050735474,0.48189423978328705,18.25050562620163,2.74957362562418,17.158466577529907,4.015785455703735,5.752956494688988,41.0,0.3744947612285614,105.0,79.0,11.0,11.0,106.0,255.0,117.0,0.0,1150.0,398.0,5.0,5.0,4.0,43.0,19.0,99.07321666666667,33.54746627807617,109399.3984375,0.3389749526977539,0.0
20,2026-06-14T23:00:00Z,Group E,First Stage,43854,Côte d'Ivoire,CIV,4-4-2,400021467,9,151632,99',1.0,15.0,12.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,9.0,0.0,0.0,8.0,2.0,8.0,4.0,7.0,2.0,39.0,1.0,5.834937572479248,17.2657527923584,1.0,30.0,1.0,3.0,15.0,3.0,288.0,31.0,13.0,0.0,14251.560546875,2254.219970703125,44079.71875,5795.490234375,43211.2890625,237.0,323.0,6.0,7.0,2.0,11.0,25.0,50.0,44.0,10.0,13.0,13.0,22.0,18.0,0.0,1.0,0.0,10.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,177.0,5.0,24.0,89.0,70.0,54.0,60.0,132.0,18.0,11.0,6.0,12.0,1.0,70.0,51.0,34.0,40.0,99.0,4.0,12.0,1.0,68.0,1.0,0.0,0.0,0.0,87.0,174.0,72.0,179.0,154.0,333.0,0.0,0.0,471.0,413.0,0.0,0.0,16.374598443508148,13.820299506187439,27.330154180526733,1.0715826414525509,9.373535215854645,13.668228685855865,21.64141535758972,10.834221541881561,5.257830768823624,2.8695402666926384,11.958235502243042,0.3910078667104244,27.215000987052917,5.152354389429092,17.894472181797028,3.582996129989624,4.732224345207214,48.0,0.4193752110004425,128.0,102.0,8.0,39.0,204.0,265.0,243.0,0.0,1223.0,457.0,5.0,5.0,17.0,51.0,14.0,102.76085,34.576812744140625,109592.28125,1.8823951482772827,3.0
21,2026-06-14T23:00:00Z,Group E,First Stage,43927,Ecuador,ECU,4-4-2,400021467,9,151632,99',0.0,12.0,15.0,4.0,2.0,0.0,2.0,0.0,0.0,3.0,6.0,0.0,0.0,5.0,0.0,10.0,1.0,7.0,1.0,16.0,2.0,5.768011093139648,15.65079116821289,0.0,9.0,2.0,5.0,14.0,3.0,280.0,61.0,10.0,0.0,13977.689453125,2135.35009765625,43084.05078125,5707.2197265625,43515.69921875,203.0,276.0,8.0,4.0,4.0,16.0,17.0,46.0,49.0,13.0,9.0,10.0,23.0,21.0,0.75,3.0,3.0,11.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,191.0,9.0,27.0,83.0,57.0,42.0,47.0,124.0,20.0,8.0,4.0,11.0,0.0,88.0,59.0,44.0,52.0,94.0,4.0,11.0,0.0,57.0,1.0,0.0,0.0,0.0,77.0,149.0,113.0,174.0,165.0,339.0,0.0,0.0,513.0,438.0,0.0,0.0,13.668228685855865,11.926273256540298,38.16322088241577,0.4996803589165211,12.254878133535385,16.374598443508148,10.63179224729538,3.836841508746147,5.570072308182716,4.579160362482071,23.734237253665924,0.8234645240008831,19.05834972858429,4.388215020298958,20.452801883220673,4.484106227755547,4.091199487447739,51.0,0.4987327456474304,147.0,113.0,7.0,21.0,142.0,360.0,163.0,0.0,1205.0,451.0,4.0,4.0,5.0,49.0,14.0,102.76085,35.51527404785156,108420.0078125,1.3596324920654297,1.0
22,2026-06-15T02:00:00Z,Group F,First Stage,43970,Sweden,SWE,3-4-1-2,400021474,12,151637,97',4.0,13.0,6.0,2.0,2.0,2.0,1.0,0.0,0.0,2.0,8.0,0.0,0.0,10.0,5.0,4.0,7.0,3.0,2.0,26.0,5.0,6.037967205047607,14.999568939208984,0.0,15.0,5.0,4.0,12.0,3.0,172.0,44.0,8.0,0.0,13613.919921875,2135.60986328125,45723.390625,5125.080078125,44746.58984375,146.0,221.0,8.0,3.0,3.0,19.0,23.0,42.0,42.0,10.0,8.0,14.0,8.0,7.0,0.5,2.0,1.0,6.0,5.0,1.0,1.0,0.0,3.0,2.0,1.0,6.0,0.0,161.0,13.0,19.0,59.0,36.0,23.0,27.0,92.0,24.0,13.0,5.0,7.0,4.0,78.0,43.0,29.0,42.0,88.0,7.0,6.0,1.0,49.0,1.0,0.0,0.0,0.0,62.0,85.0,103.0,124.0,126.0,250.0,3.0,0.0,356.0,290.0,0.0,0.0,15.240921080112457,9.856515377759933,37.90184557437897,4.839510470628738,12.330054491758347,16.335177421569824,16.94387197494507,2.232787571847439,1.6129471361637115,4.571407288312912,24.575647711753845,0.9236302226781845,23.7242192029953,2.4480286985635757,13.489560782909393,3.4029915928840637,6.3885509967803955,53.0,0.4738664925098419,97.0,77.0,14.0,28.0,103.0,240.0,131.0,0.0,1112.0,361.0,5.0,5.0,8.0,50.0,19.0,100.54621666666667,32.799015045166016,111344.5859375,2.0912559032440186,0.0
23,2026-06-15T02:00:00Z,Group F,First Stage,43888,Tunisia,TUN,5-3-2,400021474,12,151637,97',1.0,6.0,13.0,7.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,4.0,1.0,19.0,10.0,5.971515655517578,17.177562713623047,0.0,12.0,8.0,2.0,13.0,3.0,223.0,45.0,10.0,0.0,13565.6396484375,2095.489990234375,44844.2578125,5947.0400390625,43270.0390625,139.0,199.0,9.0,3.0,9.0,10.0,11.0,54.0,41.0,8.0,10.0,13.0,26.0,20.0,0.1666666716337204,1.0,1.0,10.0,1.0,5.0,5.0,0.0,1.0,0.0,2.0,3.0,0.0,153.0,9.0,20.0,63.0,41.0,30.0,34.0,89.0,16.0,5.0,2.0,6.0,1.0,74.0,43.0,31.0,44.0,68.0,2.0,9.0,1.0,35.0,1.0,0.0,0.0,0.0,97.0,192.0,73.0,205.0,157.0,362.0,6.0,0.0,370.0,299.0,0.0,0.0,16.335177421569824,10.722556710243225,36.98471486568451,0.0,8.890847116708755,15.260779857635498,14.201836287975311,3.0000248923897743,3.3165354281663895,3.7108682096004486,21.280689537525177,0.448079826310277,21.21986895799637,3.8179878145456314,18.717816472053528,7.148176431655884,7.5089231133461,46.0,0.426657110452652,109.0,81.0,5.0,23.0,121.0,234.0,144.0,0.0,1138.0,431.0,5.0,5.0,7.0,50.0,17.0,100.54621666666667,33.89725112915039,109722.46875,0.3418881297111511,1.0
24,2026-06-15T16:00:00Z,Group H,First Stage,43969,Spain,ESP,4-1-2-3,400021482,14,151649,96',0.0,27.0,6.0,1.0,5.0,0.0,4.0,3.0,0.0,6.0,13.0,0.0,1.0,16.0,6.0,11.0,7.0,11.0,1.0,23.0,8.0,6.355340003967285,9.614175796508789,1.0,17.0,8.0,11.0,39.0,8.0,200.0,37.0,1.0,0.0,13045.6396484375,1449.6500244140625,50595.62109375,4970.3701171875,45409.0,315.0,406.0,18.0,13.0,14.0,36.0,38.0,91.0,53.0,10.0,1.0,4.0,16.0,11.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,0.0,210.0,8.0,6.0,27.0,24.0,12.0,13.0,176.0,34.0,28.0,7.0,11.0,15.0,149.0,124.0,99.0,120.0,92.0,8.0,4.0,13.0,71.0,1.0,0.0,0.0,0.0,194.0,172.0,268.0,388.0,246.0,634.0,2.0,0.0,811.0,755.0,0.0,0.0,5.748755484819412,20.436756312847137,47.60327935218811,0.9207994677126408,14.303870499134064,23.22062999010086,40.287548303604126,16.312935948371887,10.267364978790283,0.09986342629417777,2.1775083616375923,0.47776554711163044,12.186083197593689,2.60320957750082,16.260114312171936,5.243170261383057,5.350035801529884,72.0,0.6565943360328674,247.0,181.0,29.0,30.0,190.0,642.0,220.0,0.0,1170.0,391.0,4.0,4.0,6.0,90.0,18.0,99.10936666666667,32.582191467285156,115470.28125,2.262368679046631,1.0
25,2026-06-15T16:00:00Z,Group H,First Stage,43850,Cabo Verde,CPV,4-1-2-3,400021482,14,151649,96',0.0,6.0,27.0,7.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,1.0,4.0,1.0,4.0,0.0,23.0,3.0,6.181573390960693,24.758541107177734,1.0,13.0,2.0,1.0,3.0,2.0,398.0,44.0,10.0,0.0,12232.2802734375,1578.830078125,52188.2890625,4247.740234375,42125.48046875,126.0,198.0,3.0,0.0,0.0,6.0,3.0,7.0,47.0,1.0,9.0,12.0,51.0,37.0,1.0,7.0,6.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,132.0,6.0,16.0,67.0,40.0,30.0,45.0,64.0,12.0,1.0,1.0,5.0,1.0,53.0,23.0,13.0,30.0,73.0,0.0,10.0,0.0,32.0,1.0,0.0,0.0,0.0,54.0,115.0,69.0,114.0,124.0,238.0,3.0,0.0,306.0,227.0,0.0,0.0,23.22062999010086,14.623913168907166,25.823840498924255,1.8161214888095856,4.790507256984711,5.748755484819412,4.670464247465134,0.23717563599348068,0.5110657308250666,7.745314389467239,60.244810581207275,0.46774265356361866,17.59285032749176,1.2820701114833355,11.224427074193954,2.0516058430075645,7.356364279985428,28.0,0.2540188729763031,80.0,45.0,1.0,19.0,124.0,158.0,143.0,0.0,1084.0,342.0,5.0,5.0,9.0,10.0,14.0,99.10936666666667,33.6453857421875,112372.6171875,0.1305737942457199,1.0
